component--field-formatter href,provide-styling src,Name,component--field-formatter 3,component--field-formatter 4,component--field-formatter 5,component--field-formatter href 2,component--field-formatter 6,component--field-formatter 7,accent,accent href,accent 2,accent href 2,accent 3,accent href 3,component--field-formatter 8,accent 4,accent href 4,accent 5,accent href 5,accent 6,accent href 6,component--field-formatter 9,component--field-formatter 10,component--field-formatter href 3,email,ng-star-inserted 3,component--field-formatter 11,component--field-formatter href 4,component--field-formatter 12,component--field-formatter href 5,component--field-formatter 13,component--field-formatter href 6,component--field-formatter 14,component--field-formatter href 7,accent 7,accent href 7,ng-star-inserted 4,ng-star-inserted 5,accent 8,accent href 8,accent 9,accent href 9,accent 10,accent href 10
https://www.crunchbase.com/organization/aditto,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/9666ac561135444582c42b92de972677",Aditto,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/aditto,—,",,",Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6,Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,"Aditto enables scalable AI-driven ad and landing page creation, allowing daily launches to capture growth opportunities instantly.","86,887",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/86887,support@aditto.co,—,View on LinkedIn,https://www.linkedin.com/company/aditto-co/,,,aditto.co/,https://aditto.co/,,,,,—,—,,,,,,
https://www.crunchbase.com/organization/lamp-japan,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/uh8y4kvy2b70ejzspfwg",LAMP Japan,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/lamp-japan,Lamp is the development and sales arm of the Takeout DX platform. Their mobile ordering platform created and released to make takeout more effective and practical. They offer food culture for all parties and enhance the convenience of customers and business operations.,",,,,",Computer,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/computer,Content,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content,Internet,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet,",,",Kyoto,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/kyoto-kyoto,Kyoto,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/kyoto-japan,Japan,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/japan,Lamp is is a digital technology firm that develops and markets a reservation reception and management system for food retailers.,"86,970",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/86970,info@lamp.jp,#ERROR!,,,View on Facebook,https://www.facebook.com/KYOTO.LAMP,lamp.jp/,https://lamp.jp/,View on Twitter,https://x.com/LampKyoto,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,,Media and Entertainment,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/media-and-entertainment,,,,
https://www.crunchbase.com/organization/tipsterchat,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/py9kspgabkkoumphscoj",TipsterChat,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/tipsterchat,"TipsterChat is an online marketplace which provides on-demand sports gaming content. It gives you access to valuable information by the best experts in their respective sports, and that will allow you to make better decisions when investing your money.",",,",Internet,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Marketplace,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketplace-772d,",,",Barcelona,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/barcelona-catalonia,Catalonia,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/catalonia-spain,Spain,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/spain,TipsterChat is an online marketplace which provides on-demand sports gaming content.,"87,017",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87017,—,—,View on LinkedIn,https://es.linkedin.com/company/tipsterchat,View on Facebook,https://www.facebook.com/tipsterchatapp,www.tipsterchat.com/,https://www.tipsterchat.com/,,,,,,—,,,,,,
https://www.crunchbase.com/organization/aleph-f4bc,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/inn8wmfcz1cyvg4wvbwj",Aleph,Management,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/aleph-f4bc,—,",,",Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,",,",Villefranche-sur-saône,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/villefranche-sur-sa%C3%B4ne-rhone-alpes,Rhone-Alpes,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/rhone-alpes-france,France,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/france,Aleph is a software company that develops and markets technologies such as Graymatter and Safety-gate.,"87,072",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87072,info@aleph-networks.com,—,View on LinkedIn,https://www.linkedin.com/company/aleph/,View on Facebook,https://www.facebook.com/graymattersafetygate/,www.aleph-networks.com,http://www.aleph-networks.com/,View on Twitter,https://twitter.com/alephnetworks1,,,,,,,,,,
https://www.crunchbase.com/organization/sense-music-group,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/717cf4cd759e4b38b1b1d13f146d3cd7",Sense Music,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/sense-music-group,"Sense Music Group is a digital music distribution and publishing company that supports independent artists and emerging labels in Latin America and the Caribbean. We help artists monetize their music across global platforms such as Spotify, Apple Music, YouTube, Amazon, Deezer, and more.

Our model combines modern technology with personalized support, transparent contracts, and fair royalty splits. In addition to digital distribution, we offer publishing services, music marketing, visual design, and artist consulting.

We are currently developing our own platform to enable automated onboarding, real-time analytics, and publishing management. Sense Music Group is actively exploring partnerships with artists, music entrepreneurs, and early-stage investors who share our vision to uplift regional talent on a global scale.",",,,,,",Audio,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/audio,Content Delivery Network,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content-delivery-network,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,",,",Santo Domingo,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/santo-domingo-distrito-nacional,Distrito Nacional,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/distrito-nacional-dominican-republic,Dominican Republic,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/dominican-republic,Sense Music Group is a digital music distribution company that provides a wide portfolio of music services.,"87,238",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87238,Support@sensemusicgroup.com,—,View on LinkedIn,https://www.linkedin.com/company/sensemusicgroup/,View on Facebook,https://www.facebook.com/Sensemusicgroup,sensemusicgroup.com/,https://sensemusicgroup.com/,,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,—,Music,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/music,Video,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/video,,
https://www.crunchbase.com/organization/aiphrodite,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/dch5mbtl5fe7vwrpdp6y",aiphrodite.ai,Engineering,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/aiphrodite,aiphrodite.ai is an AdTech SaaS platform that predicts visual and textual ad performance across all mediums through artificial intelligence personas (AI Personas) that replicate your customers.,",,,,,",Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6,Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,",,",Toronto,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/toronto-ontario,Ontario,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/ontario-canada,Canada,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/canada,aiphrodite.ai predicts ad performance via AI personas replicating your customers.,"87,253",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87253,help@aiphrodite.ai,—,,,,,www.aiphrodite.ai/,https://www.aiphrodite.ai/,,,Market Research,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/market-research,—,—,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,,
https://www.crunchbase.com/organization/smartdreamers,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/n1ulpv3m2zuhid03dqac",SmartDreamers,Sales,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/smartdreamers,"SmartDreamers is a business application platform that acts as a center point solution for recruitment marketing automation. With SmartDreamers, companies become employers of choice, hiring faster, better and cost-effective.",",,,,,,",Employment,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/employment,Human Resources,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/human-resources,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,",,",Targu-mures,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/targu-mures-mures,Mures,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/mures-romania,Romania,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/romania,SmartDreamers is a recruitment marketing automation software that acts as a center point solution for sourcing candidates.,"87,318",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87318,adi.cernat@smartdreamers.com,"40,725,403,360",View on LinkedIn,https://www.linkedin.com/company/smartdreamers/,View on Facebook,http://www.facebook.com/SmartDreamers,www.smartdreamers.com/,https://www.smartdreamers.com/,View on Twitter,http://twitter.com/smart_dreamers,Internet,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet,,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Recruiting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/recruiting,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software
https://www.crunchbase.com/organization/unerry,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/vyoxpihwx7pvfs90r3uw",Unerry,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/unerry,"Unerry  is responsible for new high-tech and financial business consulting and corporate revitalization.we aim to realize an IoT platform that can technically identify and approach habits, habits, and interests that people are not aware of. By doing so, we believe that what we have to do normally will be automatically assisted, and we will realize such an environmentally intelligent city where we can meet new and interesting events that we only recognized unconsciously. You.",",,,",Content,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content,Data Center,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-center,Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/financial-services,",,",Tokyo,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/tokyo-tokyo,Tokyo,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/tokyo-japan,Japan,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/japan,Unerry is a real-time data platform that offers new high-tech and financial business consulting and corporate revitalization.,"87,487",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87487,privacy@unerry.co.jp,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BEunerry/,View on Facebook,https://www.facebook.com/unerry/,www.unerry.co.jp/,http://www.unerry.co.jp/,View on Twitter,https://x.com/unerry_pr,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,,,,,,,
https://www.crunchbase.com/organization/sweeps-10ae,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/pqvrok4m5idd6jkjnfbm",Zaraz,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/sweeps-10ae,"Sweeps makes any website 40% faster with a single line of code, by optimizing how it loads third-party tools. This results in x2 conversion rates and better SEO rankings. Sweeps' third-party manager enhances web performance metrics across all industries: ecommerce, publishing, gaming, b2b and more. With its innovative web infrastructure companies can easily integrate all types of third-parties, such as data & analytics tools, marketing technologies, CRM, advertisement technologies, widgets, and more, without slowing down their websites.",",,,,,,,",Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,Big Data,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/big-data,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,",,",San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,"Zaraz makes any website 40% faster with a single line of code, by optimizing how it loads third-party tools. Formerly Sweeps, YCW20.","87,489",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87489,contact@zaraz.com,—,View on LinkedIn,https://www.linkedin.com/company/zaraz-com,View on Facebook,https://www.facebook.com/ZarazCom,zaraz.com,https://zaraz.com/,View on Twitter,https://twitter.com/ZarazCom,Internet,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet,,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Mobile,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/mobile,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software
https://www.crunchbase.com/organization/overmind-group,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ayzluopjgrs9c0qtoiy4",Overmind,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/overmind-group,"Overmind engages in marketing, analytics, game creation, and auditing of game projects for gaming companies. They do a thorough analysis of the project, identifying its advantages and disadvantages, and then compile a report with suggestions for enhancing the game's monetization. They build game features and change the in-game economy or balance of the game. They create GD documentation and promote their partners' development.",",,",Graphic Design,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/graphic-design-e362,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Online Games,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/online-games,",,",Moscow,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/moscow-moscow-city,Moscow City,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/moscow-city-russian-federation,Russian Federation,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/russian-federation,Overmind is a game development and analytics studio.,"87,616",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87616,mail@overmindgroup.com,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/overmind-group,View on Facebook,https://www.facebook.com/Overmindgroup-257111801535414/,overmindgroup.com/,https://overmindgroup.com/,,,,,,—,,,,,,
https://www.crunchbase.com/organization/uuuo,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/bcynfdie3s8g8fd4lqns",UUUO,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/uuuo,"UUUO is a planning, development, and operation of the UUUO (fish market) connected by smartphone and fresh fish shipment from our own shipping base UUUO Base to each consumption market.",",,,,",E-Commerce,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-275d,Food and Beverage,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/food-and-beverage,Logistics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/logistics,",,",Hiroshima,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/hiroshima-hiroshima,Hiroshima,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/hiroshima-japan,Japan,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/japan,UUUO is a food tech company that operates a fishery market connected by smartphones.,"87,743",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87743,info@uuuo.co.jp,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/uuuo,View on Facebook,https://www.facebook.com/UUUOinc,uuuo.co.jp,http://uuuo.co.jp/,View on Twitter,https://x.com/UUUOInc,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,,Shipping,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/shipping,,,,
https://www.crunchbase.com/organization/branchsight,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/furzudrwxv4ycqkx0qya",Branchsight,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/branchsight,"Branchsight enables you to manage the digital marketing activities of your multi-location brand from a single center. Branchsight's dealer-friendly, easy-to-use platform is an excellent tool designed to increase your global leverage by strengthening the awareness of your locations in the local market.",",,",Advertising Platforms,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-platforms,Digital Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/digital-marketing-9bff,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",Istanbul,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/istanbul-istanbul,Istanbul,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/istanbul-turkey,Turkey,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/turkey,"Branchsight is a digital marketing platform designed specifically for dealership, franchising systems, and multi-location businesses.","87,751",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/87751,info@branchsight.com,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/branchsight/,View on Facebook,https://www.facebook.com/Branchsight/,branchsight.com/,https://branchsight.com/,View on Twitter,https://x.com/branchsight,,,,,,,,,,
https://www.crunchbase.com/organization/hemblem,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/rwig6t0fekzb3tmz0tmk",Hemblem,Support,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/hemblem,Hemblem is a unique approach in the influencer market.,",,,",Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps,Content Creators,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content-creators,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",Paris,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/paris-ile-de-france,Ile-de-France,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/ile-de-france-france,France,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/france,Hemblem is a unique approach in the influencer market.,"88,136",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/88136,—,—,View on LinkedIn,https://www.linkedin.com/company/hemblem-app/?originalSubdomain=fr,,,hemblem.app/en/,https://hemblem.app/en/,,,Social Media,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/social-media,—,—,,,,,,
https://www.crunchbase.com/organization/karakuri-japan,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ulwd1nklj7t26wuseh4h",Karakuri,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/karakuri-japan,"Karakuri provides a mechanism to make the world fun, easy, and enriching. Utilizing AI technology (machine learning, deep learning, etc.), Karakuri supports the development of solutions for corporate issues with an unprecedented mechanism, and are composed of specialists with expertise in each field. The first product the company has released, ""Karakuri"", is a business support tool for customer support and call centers. Aiming to be the ""AI that can be used in the field"", Karakuri implements and provides the latest natural language processing technology as an automatic response to inquiries and as a FAQ to be used in-house.",",,,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Content,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content,Enterprise Applications,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-applications,",,",Tokyo,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/tokyo-tokyo,Tokyo,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/tokyo-japan,Japan,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/japan,Karakuri develops a business support tool for customer support and call centers.,"88,333",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/88333,—,—,,,View on Facebook,https://www.facebook.com/corp.karakuri/,karakuri-ai.co.jp/,https://karakuri-ai.co.jp/,View on Twitter,https://x.com/corp_karakuri,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Task Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/task-management,,
https://www.crunchbase.com/organization/yai-digital,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/4c0eeea3b5cb4da4bd2a27d7c0af4ee9",YAi Digital,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/yai-digital,"Most AI tools help you create faster. YAi helps you create faster and better.

While other tools stop at generation, we’re focused on what comes next: smarter evaluation, actionable feedback, and outputs that truly reflect your brand’s tone, voice, and purpose - across blogs, images, and videos.

With YAi’s upcoming ContentLift, your content is scored on what matters most: Clarity. Depth. Accuracy. Brand alignment… and so much more.

So you don’t just create more - you create content that actually works.",",,",Generative AI,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/generative-ai,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Technical Support,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/technical-support,",,",London,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england,England,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/england-united-kingdom,United Kingdom,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-kingdom,The one-stop solution for crafting ready to publish content for agencies and brands.,"88,382",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/88382,info@yai.digital,—,View on LinkedIn,https://www.linkedin.com/company/98750589/,,,yai.digital/,https://yai.digital/,,,,,—,—,,,,,,
https://www.crunchbase.com/organization/wizpace,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/txjyrdybiwqtxhh6xnj5",Wizpace,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/wizpace,Wizpace is a Swedish-Korean software company. We believe in that correct marketing is the most important factor to sell any service or product. Our mission is to aid our clients to maximize their profits through innovative advertising and provide them with data driven means of marketing optimization.,",,,",Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Marketing Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-automation,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,",,",Seoul,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/seoul-seoul-tukpyolsi,Seoul-t'ukpyolsi,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/seoul-tukpyolsi-south-korea,South Korea,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/south-korea,Software company that provides marketing solutions.,"88,567",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/88567,support@wizpace.com,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/10569873/,View on Facebook,https://www.facebook.com/wizpace/,www.wizpace.com/,https://www.wizpace.com/,,,Web Design,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/web-design,,—,,,,,,
